date	store	Avg daily sales	Basket size, pieces	Basket size, value	Days open	Margin, value	Receipts	Sales	Visitors
2018-02-01	1044	1958.0	1.0	165.0	23.0	87529.0	2018.0	262558.0	12477.0
2018-02-01	1045	13334.0	13.0	214.0	106.0	59588.0	8693.0	303302.0	7822.0
2018-02-01	1047	6099.0	10.0	188.0	76.0	204865.0	5748.0	105798.0	20469.0
2018-02-01	1042	5473.0	12.0	181.0	26.0	76596.0	2661.0	148348.0	3614.0
2018-02-01	1043	7350.0	12.0	180.0	111.0	49221.0	7419.0	93977.0	18908.0
2018-02-01	1069	1889.0	10.0	60.0	117.0	85697.0	1465.0	14535.0	6098.0
2018-02-01	1041	1472.0	8.0	29.0	87.0	15068.0	352.0	12404.0	6241.0
2018-02-01	1033	2669.0	11.0	187.0	133.0	35282.0	1329.0	131076.0	8006.0
2018-02-01	1032	3383.0	7.0	37.0	80.0	68130.0	5340.0	168943.0	9689.0
2018-02-01	1030	11718.0	9.0	73.0	120.0	119889.0	6850.0	256162.0	33520.0
2018-02-01	1031	11821.0	5.0	135.0	145.0	175292.0	5569.0	194870.0	11672.0
2018-02-01	1035	4399.0	6.0	50.0	14.0	98427.0	4360.0	163257.0	7242.0
2018-02-01	1034	3295.0	12.0	126.0	30.0	97973.0	3716.0	58237.0	9392.0
2018-02-01	1036	1439.0	16.0	18.0	40.0	53689.0	1410.0	110939.0	11485.0
2018-02-01	1037	10217.0	8.0	41.0	24.0	232597.0	1635.0	65332.0	45686.0
2016-01-01	1039	7275.0	8.0	147.0	126.0	262994.0	5282.0	235720.0	34929.0
2016-01-01	1038	1495.0	14.0	37.0	22.0	30906.0	2971.0	83771.0	3799.0
2016-01-01	1028	9232.0	4.0	97.0	154.0	269692.0	5824.0	364032.0	19027.0
2016-01-01	1029	26180.0	16.0	84.0	25.0	608266.0	17199.0	412753.0	70852.0
2016-01-01	1065	7212.0	11.0	114.0	164.0	73127.0	6089.0	174342.0	10688.0
2016-01-01	1058	2655.0	4.0	34.0	20.0	23374.0	2318.0	53554.0	4887.0
2016-01-01	1064	676.0	7.0	136.0	143.0	23921.0	2351.0	106404.0	26081.0
2016-01-01	1066	796.0	9.0	74.0	100.0	54589.0	6933.0	189514.0	2983.0
2016-01-01	1063	1722.0	8.0	178.0	122.0	32080.0	1405.0	120221.0	18249.0
2016-01-01	1062	6605.0	8.0	214.0	19.0	20055.0	1554.0	147773.0	16673.0
2016-01-01	1048	1818.0	14.0	53.0	90.0	33791.0	1751.0	230204.0	3007.0
2016-01-01	1060	7863.0	2.0	76.0	51.0	16548.0	1077.0	24287.0	9095.0
2016-01-01	1061	10519.0	18.0	359.0	123.0	432149.0	6981.0	266200.0	7683.0
2016-01-01	1049	9756.0	9.0	68.0	124.0	41244.0	3653.0	139081.0	12711.0
2016-01-01	1044	10238.0	10.0	132.0	110.0	161273.0	5562.0	147653.0	14747.0
2016-01-01	1045	11361.0	16.0	82.0	117.0	192866.0	4324.0	377239.0	10770.0
2016-01-01	1047	6238.0	13.0	228.0	94.0	60321.0	4695.0	418529.0	15614.0
2016-01-01	1042	3505.0	16.0	46.0	79.0	41518.0	6179.0	225297.0	21598.0
2016-01-01	1043	6874.0	2.0	96.0	93.0	75094.0	7287.0	221775.0	12456.0
2016-01-01	1069	2455.0	13.0	103.0	40.0	13469.0	1035.0	90471.0	5051.0
2016-01-01	1041	714.0	5.0	258.0	116.0	8556.0	1565.0	39680.0	1534.0
2016-01-01	1068	1237.0	11.0	64.0	46.0	33550.0	3200.0	98076.0	7329.0
2016-01-01	1033	1466.0	3.0	86.0	150.0	88866.0	4697.0	183298.0	5353.0
2016-01-01	1032	1781.0	14.0	143.0	43.0	45289.0	1545.0	52852.0	6804.0
2016-01-01	1030	2900.0	17.0	171.0	85.0	255605.0	9244.0	90261.0	10214.0
2016-01-01	1031	10137.0	23.0	146.0	22.0	32536.0	841.0	204822.0	13569.0
2016-01-01	1035	8816.0	2.0	120.0	35.0	65817.0	4862.0	192413.0	20137.0
2016-01-01	1034	7719.0	19.0	65.0	37.0	115118.0	1202.0	24767.0	2271.0
2016-01-01	1036	3500.0	11.0	187.0	38.0	64378.0	4308.0	146763.0	8055.0
2016-01-01	1037	8570.0	8.0	65.0	88.0	202528.0	10288.0	360988.0	17524.0
2019-08-01	1039	13009.0	9.0	170.0	76.0	289926.0	10999.0	207402.0	40630.0
2019-08-01	1038	11973.0	7.0	32.0	31.0	136617.0	4817.0	383802.0	13792.0
2019-08-01	1028	23033.0	7.0	222.0	79.0	191826.0	2151.0	694199.0	10020.0
2019-08-01	1029	8420.0	4.0	209.0	108.0	503418.0	14173.0	1019279.0	21421.0
2019-08-01	1071	9993.0	10.0	360.0	38.0	173775.0	4082.0	310674.0	8165.0
2019-08-01	1065	4764.0	5.0	141.0	135.0	132131.0	2200.0	49782.0	10954.0
2019-08-01	1058	8171.0	3.0	90.0	66.0	134883.0	19498.0	282688.0	100154.0
2019-08-01	1070	12862.0	12.0	74.0	39.0	152571.0	3774.0	156934.0	170297.0
2019-08-01	1072	1756.0	3.0	74.0	57.0	32523.0	1033.0	117574.0	15718.0
2019-08-01	1073	1544.0	4.0	26.0	157.0	35734.0	2115.0	21652.0	2194.0
2019-08-01	1063	8525.0	8.0	137.0	33.0	122036.0	3636.0	235448.0	18525.0
2019-08-01	1076	367.0	2.0	90.0	147.0	7749.0	557.0	6277.0	6682.0
2019-08-01	1062	3772.0	10.0	37.0	132.0	218968.0	4878.0	163382.0	12408.0
2019-08-01	1048	5490.0	13.0	43.0	165.0	260930.0	7418.0	375164.0	25102.0
2019-08-01	1074	5425.0	14.0	43.0	17.0	34090.0	4939.0	247494.0	27314.0
2019-08-01	1060	7117.0	8.0	32.0	95.0	145163.0	13362.0	359570.0	12762.0
2019-08-01	1061	30801.0	14.0	77.0	39.0	210901.0	13119.0	1508556.0	160629.0
2019-08-01	1049	10116.0	7.0	189.0	21.0	63509.0	1660.0	304507.0	14460.0
2019-08-01	1050	9957.0	12.0	160.0	110.0	268570.0	7036.0	242884.0	53663.0
2019-08-01	1044	10120.0	5.0	142.0	63.0	124432.0	11287.0	277158.0	43527.0
2019-08-01	1045	11123.0	14.0	145.0	54.0	275083.0	12664.0	577521.0	28644.0
2019-08-01	1051	6525.0	10.0	140.0	74.0	143366.0	2172.0	150817.0	22984.0
2019-08-01	1047	20363.0	21.0	96.0	48.0	254173.0	9054.0	75502.0	34313.0
2019-08-01	1042	7558.0	12.0	108.0	126.0	177762.0	9781.0	299640.0	39859.0
2019-08-01	1043	10663.0	3.0	40.0	31.0	82239.0	5096.0	164049.0	47655.0
2019-08-01	1069	1904.0	2.0	57.0	154.0	70150.0	5396.0	218080.0	18554.0
2019-08-01	1041	2497.0	17.0	49.0	88.0	59161.0	6061.0	308303.0	23180.0
2019-08-01	1033	10565.0	4.0	70.0	65.0	235180.0	6831.0	246063.0	16777.0
2019-08-01	1032	1464.0	7.0	51.0	95.0	66513.0	6228.0	133892.0	16122.0
2019-08-01	1030	20987.0	12.0	133.0	127.0	473230.0	11386.0	194795.0	52537.0
2019-08-01	1031	15255.0	9.0	128.0	66.0	661234.0	9366.0	1013303.0	35655.0
2019-08-01	1035	2239.0	4.0	119.0	62.0	222955.0	2904.0	32892.0	18491.0
2019-08-01	1034	10923.0	17.0	183.0	56.0	135708.0	7106.0	157024.0	2744.0
2019-08-01	1036	3795.0	9.0	19.0	99.0	28201.0	5782.0	148255.0	35931.0
2019-08-01	1037	25811.0	14.0	81.0	66.0	426965.0	21511.0	853523.0	121812.0
2016-05-01	1039	4533.0	16.0	49.0	133.0	78094.0	0.0	27809.0	24520.0
2016-05-01	1038	1007.0	7.0	104.0	82.0	182040.0	0.0	54951.0	8201.0
2016-05-01	1028	7081.0	14.0	213.0	96.0	317731.0	0.0	275022.0	16805.0
2016-05-01	1029	45022.0	14.0	85.0	42.0	903295.0	0.0	768218.0	9988.0
2016-05-01	1065	6032.0	9.0	107.0	63.0	117786.0	0.0	182270.0	12763.0
2016-05-01	1058	4970.0	12.0	85.0	38.0	163387.0	0.0	133548.0	33018.0
2016-05-01	1064	1461.0	2.0	163.0	62.0	81757.0	0.0	103312.0	13388.0
2016-05-01	1070	5439.0	2.0	77.0	155.0	123856.0	0.0	131450.0	0.0
2016-05-01	1066	1670.0	13.0	113.0	21.0	76462.0	2574.0	13705.0	11458.0
2016-05-01	1063	1347.0	9.0	48.0	120.0	12686.0	0.0	128152.0	7101.0
2016-05-01	1062	3979.0	13.0	221.0	92.0	111882.0	0.0	117343.0	7693.0
2016-05-01	1048	9698.0	1.0	141.0	27.0	96932.0	0.0	51614.0	7126.0
2016-05-01	1060	5853.0	9.0	59.0	63.0	123295.0	0.0	167524.0	16763.0
2016-05-01	1061	32272.0	12.0	49.0	128.0	274417.0	0.0	836928.0	13987.0
2016-05-01	1049	6734.0	1.0	29.0	108.0	100511.0	0.0	139590.0	9568.0
2016-05-01	1044	5874.0	3.0	35.0	64.0	176391.0	0.0	342713.0	3213.0
2016-05-01	1045	4890.0	6.0	135.0	147.0	165154.0	0.0	251163.0	16028.0
2016-05-01	1047	6112.0	19.0	162.0	25.0	54577.0	0.0	270630.0	5355.0
2016-05-01	1042	1613.0	3.0	47.0	118.0	43572.0	3830.0	300764.0	13010.0
2016-05-01	1043	4069.0	4.0	30.0	145.0	143663.0	0.0	144219.0	22221.0
2016-05-01	1069	4876.0	9.0	113.0	42.0	93547.0	0.0	141414.0	9727.0
2016-05-01	1041	1877.0	12.0	60.0	153.0	60322.0	0.0	57381.0	8626.0
2016-05-01	1068	1697.0	11.0	77.0	74.0	25494.0	0.0	127324.0	13343.0
2016-05-01	1033	4639.0	4.0	144.0	101.0	135157.0	0.0	119054.0	42680.0
2016-05-01	1032	8232.0	10.0	29.0	163.0	136384.0	0.0	145571.0	10568.0
2016-05-01	1030	13518.0	8.0	123.0	164.0	218792.0	0.0	254779.0	45258.0
2016-05-01	1031	3014.0	7.0	24.0	100.0	169127.0	0.0	635752.0	3575.0
2016-05-01	1035	1650.0	6.0	56.0	29.0	168208.0	0.0	133790.0	16731.0
2016-05-01	1034	11560.0	19.0	192.0	84.0	104467.0	3369.0	358167.0	7532.0
2016-05-01	1036	5303.0	8.0	143.0	31.0	15524.0	0.0	188257.0	32756.0
2016-05-01	1037	3223.0	5.0	31.0	128.0	0.0	0.0	173202.0	59159.0
2018-06-01	1039	4826.0	3.0	169.0	149.0	238577.0	1905.0	390327.0	44444.0
2018-06-01	1038	1713.0	17.0	72.0	132.0	116583.0	6968.0	268904.0	25965.0
2018-06-01	1028	3837.0	16.0	87.0	21.0	362931.0	1984.0	245996.0	15383.0
2018-06-01	1029	27892.0	18.0	177.0	122.0	232930.0	5118.0	236323.0	22049.0
2018-06-01	1071	1482.0	8.0	186.0	119.0	43981.0	768.0	10768.0	0.0
2018-06-01	1065	4024.0	2.0	30.0	89.0	42721.0	4078.0	74993.0	10842.0
2018-06-01	1058	11824.0	14.0	83.0	116.0	96473.0	12032.0	395191.0	56482.0
2018-06-01	1064	5721.0	6.0	107.0	33.0	72651.0	4317.0	63972.0	24624.0
2018-06-01	1070	8662.0	10.0	67.0	69.0	229113.0	5453.0	251947.0	227103.0
2018-06-01	1066	2836.0	9.0	82.0	112.0	94023.0	514.0	87687.0	15329.0
2018-06-01	1063	8758.0	9.0	104.0	132.0	154180.0	5553.0	237617.0	27887.0
2018-06-01	1062	2387.0	3.0	114.0	127.0	115792.0	2275.0	255350.0	28836.0
2018-06-01	1048	10389.0	6.0	158.0	92.0	192312.0	2429.0	279451.0	12959.0
2018-06-01	1060	4569.0	7.0	128.0	98.0	92025.0	1706.0	442183.0	56359.0
2018-06-01	1061	36655.0	5.0	50.0	106.0	472604.0	19502.0	923689.0	33428.0
2018-06-01	1049	6656.0	22.0	133.0	153.0	80303.0	5240.0	251397.0	14245.0
2018-06-01	1050	8430.0	14.0	19.0	132.0	107686.0	11966.0	121551.0	43140.0
2018-06-01	1044	9077.0	13.0	28.0	125.0	116341.0	5626.0	318298.0	30039.0
2018-06-01	1045	5750.0	19.0	96.0	140.0	231295.0	6406.0	320152.0	26014.0
2018-06-01	1051	8478.0	16.0	29.0	84.0	24685.0	5071.0	85728.0	48915.0
2018-06-01	1047	6645.0	24.0	91.0	32.0	86200.0	9378.0	97645.0	21665.0
2018-06-01	1042	2025.0	15.0	89.0	66.0	48974.0	2078.0	266908.0	29177.0
2018-06-01	1043	16121.0	12.0	46.0	93.0	174387.0	2414.0	391781.0	59273.0
2018-06-01	1069	8226.0	9.0	202.0	107.0	63320.0	5172.0	123847.0	20467.0
2018-06-01	1041	5566.0	14.0	167.0	100.0	119700.0	741.0	153960.0	7437.0
2018-06-01	1033	9438.0	20.0	108.0	89.0	19070.0	7911.0	68563.0	27017.0
2018-06-01	1032	1569.0	19.0	30.0	133.0	54261.0	987.0	188626.0	5957.0
2018-06-01	1030	11291.0	18.0	19.0	45.0	273461.0	10656.0	147307.0	16492.0
2018-06-01	1031	21341.0	8.0	156.0	52.0	451319.0	2299.0	734690.0	64266.0
2018-06-01	1035	3157.0	4.0	129.0	94.0	91696.0	5847.0	254082.0	8264.0
2018-06-01	1034	2267.0	20.0	174.0	38.0	164652.0	6111.0	41954.0	17880.0
2018-06-01	1036	4764.0	11.0	46.0	51.0	167976.0	5883.0	78360.0	47161.0
2018-06-01	1037	10355.0	4.0	73.0	117.0	433194.0	14147.0	122002.0	26490.0
2019-09-01	1039	2498.0	13.0	22.0	151.0	202938.0	3017.0	309989.0	43077.0
2019-09-01	1038	4727.0	3.0	93.0	112.0	79082.0	6732.0	257060.0	14588.0
2019-09-01	1028	2256.0	5.0	154.0	52.0	214161.0	2445.0	317592.0	16536.0
2019-09-01	1029	6636.0	6.0	203.0	133.0	193093.0	17658.0	848904.0	39026.0
2019-09-01	1071	5670.0	12.0	218.0	20.0	32766.0	1799.0	136354.0	9718.0
2019-09-01	1065	6543.0	4.0	145.0	106.0	42523.0	5324.0	75390.0	32955.0
2019-09-01	1058	8245.0	9.0	181.0	109.0	140971.0	3424.0	202147.0	25147.0
2019-09-01	1070	15406.0	4.0	26.0	35.0	230867.0	2486.0	315568.0	120782.0
2019-09-01	1072	4218.0	8.0	128.0	83.0	66299.0	587.0	88800.0	13684.0
2019-09-01	1073	2916.0	2.0	191.0	80.0	52045.0	1335.0	67564.0	6228.0
2019-09-01	1063	2816.0	10.0	195.0	70.0	87740.0	492.0	61810.0	24847.0
2019-09-01	1076	345.0	8.0	150.0	23.0	565.0	42.0	3637.0	2873.0
2019-09-01	1062	1933.0	7.0	158.0	122.0	92915.0	706.0	118553.0	18733.0
2019-09-01	1048	8667.0	8.0	118.0	164.0	18339.0	1211.0	155255.0	11300.0
2019-09-01	1074	5059.0	3.0	117.0	136.0	90004.0	3576.0	259859.0	10304.0
2019-09-01	1060	6177.0	6.0	17.0	69.0	188765.0	8684.0	58712.0	72144.0
2019-09-01	1061	27142.0	9.0	208.0	20.0	683028.0	11811.0	1157096.0	20712.0
2019-09-01	1049	3439.0	4.0	154.0	98.0	162930.0	5863.0	311828.0	9526.0
2019-09-01	1050	7822.0	18.0	145.0	82.0	305972.0	6972.0	155128.0	62088.0
2019-09-01	1044	2888.0	5.0	17.0	30.0	128824.0	11318.0	230785.0	16103.0
2019-09-01	1045	4891.0	13.0	88.0	31.0	296942.0	1666.0	100278.0	4303.0
2019-09-01	1051	4106.0	4.0	82.0	155.0	38284.0	3442.0	17705.0	11887.0
2019-09-01	1047	6771.0	16.0	128.0	153.0	140668.0	3301.0	161363.0	3686.0
2019-09-01	1042	7983.0	13.0	161.0	77.0	113320.0	2406.0	211458.0	12947.0
2019-09-01	1043	2332.0	4.0	126.0	42.0	117019.0	10985.0	374274.0	6457.0
2019-09-01	1069	4200.0	6.0	92.0	116.0	37603.0	3595.0	197349.0	16479.0
2019-09-01	1041	2276.0	7.0	49.0	55.0	11926.0	2271.0	85329.0	4006.0
2019-09-01	1033	5583.0	13.0	154.0	126.0	191379.0	7267.0	201147.0	10372.0
2019-09-01	1032	4886.0	6.0	120.0	45.0	36201.0	2979.0	252912.0	5297.0
2019-09-01	1030	15635.0	8.0	105.0	161.0	271526.0	8370.0	345274.0	14735.0
2019-09-01	1031	13585.0	9.0	47.0	67.0	105135.0	6657.0	165746.0	27317.0
2019-09-01	1035	7710.0	6.0	140.0	159.0	93803.0	737.0	182102.0	16487.0
2019-09-01	1034	2434.0	19.0	24.0	101.0	56420.0	4108.0	168599.0	4617.0
2019-09-01	1036	2807.0	3.0	161.0	158.0	26524.0	3497.0	272174.0	20169.0
2019-09-01	1037	19568.0	13.0	86.0	107.0	159651.0	2837.0	635823.0	69875.0
2016-04-01	1039	5262.0	14.0	200.0	136.0	78243.0	0.0	282689.0	51690.0
2016-04-01	1038	1144.0	9.0	100.0	22.0	78096.0	0.0	91424.0	10545.0
2016-04-01	1028	9321.0	9.0	120.0	155.0	152549.0	0.0	282322.0	17218.0
2016-04-01	1029	25904.0	5.0	65.0	71.0	0.0	0.0	485596.0	79824.0
2016-04-01	1065	2334.0	10.0	111.0	87.0	125952.0	0.0	101889.0	5061.0
2016-04-01	1058	304.0	6.0	121.0	83.0	39849.0	0.0	27109.0	3947.0
2016-04-01	1064	3670.0	5.0	94.0	67.0	33412.0	0.0	120019.0	12244.0
2016-04-01	1070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04-01	1066	4233.0	16.0	219.0	100.0	108979.0	0.0	148754.0	6381.0
2016-04-01	1063	2672.0	1.0	52.0	122.0	98563.0	0.0	152177.0	2545.0
2016-04-01	1062	933.0	7.0	217.0	136.0	65875.0	0.0	100617.0	1618.0
2016-04-01	1048	9475.0	3.0	119.0	75.0	12015.0	0.0	251481.0	24816.0
2016-04-01	1060	2643.0	15.0	157.0	151.0	0.0	0.0	129875.0	40163.0
2016-04-01	1061	20930.0	6.0	227.0	66.0	184796.0	0.0	92038.0	8521.0
2016-04-01	1049	8809.0	11.0	149.0	62.0	113758.0	0.0	135222.0	8115.0
2016-04-01	1044	6155.0	2.0	76.0	94.0	0.0	0.0	111494.0	16000.0
2016-04-01	1045	11907.0	2.0	126.0	128.0	11937417.0	0.0	291547.0	6816.0
2016-04-01	1047	6655.0	13.0	107.0	24.0	178702.0	0.0	183654.0	4033.0
2016-04-01	1042	7980.0	3.0	113.0	50.0	660489.0	5912.0	290541.0	3417.0
2016-04-01	1043	1083.0	3.0	84.0	132.0	3416013.0	0.0	258946.0	16966.0
2016-04-01	1069	5255.0	7.0	186.0	116.0	0.0	0.0	98689.0	4135.0
2016-04-01	1041	1266.0	15.0	159.0	15.0	53216.0	0.0	60195.0	3984.0
2016-04-01	1068	536.0	5.0	200.0	126.0	281056.0	0.0	32470.0	1925.0
2016-04-01	1033	6190.0	6.0	69.0	126.0	0.0	0.0	44620.0	6589.0
2016-04-01	1032	1618.0	20.0	84.0	91.0	126930.0	0.0	82281.0	6626.0
2016-04-01	1030	6106.0	13.0	66.0	130.0	90224.0	0.0	126711.0	48780.0
2016-04-01	1031	12434.0	18.0	251.0	48.0	210925.0	0.0	190904.0	6137.0
2016-04-01	1035	2057.0	1.0	75.0	16.0	0.0	0.0	115658.0	14776.0
2016-04-01	1034	8833.0	9.0	120.0	107.0	3308718.0	4056.0	243955.0	25843.0
2016-04-01	1036	8249.0	12.0	27.0	130.0	0.0	0.0	217370.0	6502.0
2016-04-01	1037	12933.0	16.0	17.0	94.0	0.0	0.0	275703.0	37415.0
2018-07-01	1039	13763.0	5.0	82.0	60.0	80957.0	7817.0	268406.0	11471.0
2018-07-01	1038	19234.0	4.0	148.0	22.0	74374.0	15194.0	303944.0	29560.0
2018-07-01	1028	4976.0	12.0	194.0	45.0	101829.0	7447.0	398487.0	18152.0
2018-07-01	1029	11636.0	18.0	279.0	125.0	544030.0	23278.0	650536.0	60878.0
2018-07-01	1071	932.0	14.0	47.0	69.0	71392.0	304.0	89151.0	0.0
2018-07-01	1065	1300.0	4.0	45.0	31.0	26886.0	3901.0	49268.0	10583.0
2018-07-01	1058	4502.0	2.0	129.0	156.0	507468.0	13065.0	879604.0	115162.0
2018-07-01	1064	4656.0	4.0	133.0	117.0	77296.0	5399.0	20894.0	17056.0
2018-07-01	1070	11008.0	11.0	173.0	137.0	343758.0	3328.0	409325.0	190740.0
2018-07-01	1066	4756.0	7.0	102.0	23.0	74590.0	5169.0	48828.0	16518.0
2018-07-01	1063	2240.0	12.0	124.0	101.0	90116.0	3288.0	81022.0	25672.0
2018-07-01	1062	3873.0	1.0	95.0	158.0	108139.0	3760.0	206053.0	24327.0
2018-07-01	1048	5160.0	17.0	135.0	75.0	231979.0	7457.0	253817.0	36557.0
2018-07-01	1060	17929.0	19.0	84.0	147.0	283252.0	9059.0	673660.0	65052.0
2018-07-01	1061	27858.0	8.0	69.0	121.0	489590.0	24084.0	1703044.0	136399.0
2018-07-01	1049	10282.0	7.0	143.0	64.0	108720.0	3225.0	293838.0	30376.0
2018-07-01	1050	2312.0	9.0	33.0	108.0	155694.0	2343.0	141291.0	71943.0
2018-07-01	1044	12196.0	15.0	76.0	67.0	271813.0	13133.0	291369.0	31209.0
2018-07-01	1045	18382.0	19.0	22.0	56.0	259767.0	7989.0	535497.0	24037.0
2018-07-01	1051	7847.0	14.0	19.0	32.0	155547.0	10814.0	84447.0	15107.0
2018-07-01	1047	18601.0	11.0	79.0	18.0	84245.0	12342.0	566261.0	16430.0
2018-07-01	1042	7976.0	19.0	17.0	43.0	205095.0	1425.0	208886.0	21425.0
2018-07-01	1043	5559.0	6.0	163.0	37.0	336127.0	17514.0	221541.0	18650.0
2018-07-01	1069	8832.0	2.0	72.0	56.0	89979.0	3844.0	26962.0	41041.0
2018-07-01	1041	6799.0	8.0	230.0	116.0	105546.0	5762.0	359361.0	7782.0
2018-07-01	1033	6356.0	25.0	198.0	34.0	107960.0	2750.0	287292.0	37722.0
2018-07-01	1032	4176.0	15.0	89.0	114.0	42654.0	8201.0	59588.0	30382.0
2018-07-01	1030	16553.0	13.0	132.0	24.0	422384.0	22215.0	402207.0	72384.0
2018-07-01	1031	24391.0	25.0	59.0	52.0	587847.0	26885.0	490345.0	43452.0
2018-07-01	1035	9089.0	8.0	38.0	39.0	44051.0	9346.0	59764.0	21202.0
2018-07-01	1034	6507.0	21.0	52.0	18.0	95549.0	4932.0	249375.0	11215.0
2018-07-01	1036	16324.0	3.0	51.0	61.0	41778.0	7057.0	491097.0	89034.0
2018-07-01	1037	3854.0	20.0	94.0	52.0	302807.0	7260.0	489566.0	100862.0
2016-10-01	1039	6089.0	11.0	28.0	139.0	2097.0	0.0	245584.0	18007.0
2016-10-01	1038	963.0	6.0	164.0	83.0	0.0	0.0	106965.0	7907.0
2016-10-01	1028	12911.0	20.0	220.0	26.0	24775.0	0.0	335627.0	4022.0
2016-10-01	1029	41543.0	25.0	259.0	31.0	550332.0	0.0	909828.0	75811.0
2016-10-01	1065	10095.0	11.0	114.0	19.0	0.0	0.0	394242.0	32246.0
2016-10-01	1058	4592.0	4.0	72.0	123.0	122472.0	0.0	100796.0	5422.0
2016-10-01	1064	1086.0	14.0	148.0	20.0	68468.0	0.0	153316.0	10221.0
2016-10-01	1070	6609.0	9.0	110.0	39.0	0.0	0.0	90044.0	80496.0
2016-10-01	1066	1085.0	12.0	166.0	63.0	56072.0	0.0	148681.0	11757.0
2016-10-01	1063	3581.0	4.0	123.0	164.0	0.0	0.0	98164.0	14004.0
2016-10-01	1062	3709.0	15.0	111.0	74.0	40029.0	0.0	55322.0	3324.0
2016-10-01	1048	3352.0	4.0	88.0	62.0	0.0	0.0	247931.0	16526.0
2016-10-01	1060	6182.0	6.0	38.0	126.0	102577.0	0.0	245803.0	63600.0
2016-10-01	1061	4258.0	14.0	198.0	17.0	539444.0	0.0	619260.0	20944.0
2016-10-01	1049	7379.0	13.0	87.0	149.0	170053.0	0.0	211625.0	2281.0
2016-10-01	1044	2610.0	2.0	178.0	63.0	100219.0	0.0	273690.0	16102.0
2016-10-01	1045	10577.0	9.0	154.0	103.0	193527.0	0.0	308203.0	17014.0
2016-10-01	1047	5522.0	7.0	90.0	76.0	94953.0	0.0	330878.0	9090.0
2016-10-01	1042	6045.0	20.0	114.0	75.0	146862.0	5424.0	49161.0	14524.0
2016-10-01	1043	1528.0	9.0	163.0	137.0	113121.0	0.0	84917.0	24419.0
2016-10-01	1069	2599.0	12.0	238.0	83.0	16685.0	0.0	82636.0	12817.0
2016-10-01	1041	1748.0	8.0	39.0	57.0	0.0	0.0	50907.0	6688.0
2016-10-01	1068	693.0	1.0	215.0	17.0	61704.0	0.0	36374.0	1490.0
2016-10-01	1033	4695.0	5.0	53.0	65.0	0.0	0.0	67758.0	29804.0
2016-10-01	1032	4066.0	12.0	46.0	118.0	0.0	0.0	122421.0	12911.0
2016-10-01	1030	7035.0	15.0	120.0	98.0	258815.0	0.0	139854.0	37803.0
2016-10-01	1031	8347.0	11.0	97.0	27.0	133725.0	0.0	413297.0	12550.0
2016-10-01	1035	7727.0	7.0	35.0	54.0	95881.0	0.0	26395.0	22894.0
2016-10-01	1034	7760.0	8.0	79.0	17.0	139020.0	0.0	102638.0	13804.0
2016-10-01	1036	11368.0	4.0	117.0	40.0	0.0	0.0	553153.0	62585.0
2016-10-01	1037	13331.0	4.0	46.0	140.0	197102.0	0.0	180899.0	48391.0
2018-03-01	1039	5352.0	3.0	168.0	98.0	258371.0	3747.0	114338.0	87717.0
2018-03-01	1038	4820.0	11.0	31.0	92.0	75594.0	4732.0	141034.0	7395.0
2018-03-01	1028	7922.0	24.0	178.0	38.0	87966.0	1099.0	79715.0	10735.0
2018-03-01	1029	15238.0	12.0	67.0	139.0	320090.0	2093.0	83484.0	32120.0
2018-03-01	1065	2306.0	9.0	150.0	159.0	116066.0	3608.0	170900.0	11940.0
2018-03-01	1058	1603.0	15.0	23.0	96.0	85368.0	1583.0	174077.0	12298.0
2018-03-01	1064	1192.0	10.0	126.0	100.0	24059.0	2170.0	142438.0	17040.0
2018-03-01	1070	12300.0	7.0	213.0	165.0	202972.0	7883.0	163239.0	37597.0
2018-03-01	1066	7288.0	10.0	190.0	99.0	45834.0	3732.0	22094.0	13218.0
2018-03-01	1063	7770.0	9.0	62.0	142.0	181641.0	4559.0	251110.0	10294.0
2018-03-01	1062	5692.0	15.0	99.0	22.0	128672.0	1383.0	219816.0	29055.0
2018-03-01	1048	8556.0	18.0	72.0	73.0	128416.0	4497.0	105586.0	9732.0
2018-03-01	1060	7786.0	8.0	81.0	148.0	167065.0	3693.0	348309.0	8827.0
2018-03-01	1061	8445.0	18.0	256.0	167.0	296469.0	3255.0	893190.0	11408.0
2018-03-01	1049	10227.0	7.0	51.0	48.0	142868.0	11455.0	56625.0	19805.0
2018-03-01	1050	10635.0	11.0	123.0	121.0	29853.0	12548.0	85511.0	50242.0
2018-03-01	1044	6413.0	23.0	66.0	155.0	24595.0	9250.0	248196.0	36702.0
2018-03-01	1045	6504.0	20.0	29.0	157.0	111935.0	3122.0	218272.0	19100.0
2018-03-01	1047	4804.0	11.0	212.0	150.0	116108.0	6157.0	165331.0	13931.0
2018-03-01	1042	1222.0	17.0	117.0	112.0	222002.0	6408.0	286714.0	13073.0
2018-03-01	1043	11896.0	6.0	125.0	54.0	224341.0	12782.0	373333.0	23480.0
2018-03-01	1069	11170.0	6.0	195.0	43.0	69110.0	4577.0	107283.0	32964.0
2018-03-01	1041	744.0	26.0	134.0	115.0	44218.0	1300.0	75995.0	3947.0
2018-03-01	1033	7609.0	20.0	20.0	91.0	71488.0	1284.0	269755.0	13904.0
2018-03-01	1032	4548.0	11.0	49.0	110.0	51116.0	4088.0	90565.0	7659.0
